,id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
791,779759058,0,52,M,0,mestrado,solteiro,$120K +,blue,41,6,2,3,"3.386,89","1.736,70",40
792,718206783,0,45,F,4,na,solteiro,menos que $40K,gold,36,6,3,1,"15.987,57","1.436,71",36
793,715783758,0,40,M,4,mestrado,divorciado,$120K +,blue,30,5,3,3,"25.188,61","1.513,68",38
794,771190083,0,36,F,3,doutorado,solteiro,menos que $40K,blue,23,6,1,2,"2.410,32","2.505,39",69
795,713135883,0,65,F,0,ensino medio,casado,na,blue,53,4,0,3,"4.315,96","1.723,36",51
796,778799583,0,35,F,0,na,casado,menos que $40K,blue,24,6,1,1,"2.592,30","1.695,00",48
797,808796208,0,54,F,2,na,divorciado,$40K - $60K,blue,49,5,2,3,"5.476,57","1.532,72",44
798,708313608,0,53,M,3,na,casado,$80K - $120K,blue,43,5,0,3,"2.464,55","2.110,97",43
799,779330208,0,62,F,1,graduacao,casado,menos que $40K,blue,44,3,3,2,"2.378,62","1.807,92",45
800,794498733,0,40,M,2,na,solteiro,$120K +,blue,21,6,3,4,"20.056,33","1.687,70",46
801,807964908,0,41,M,4,ensino medio,casado,$60K - $80K,blue,36,4,2,2,"8.013,40","1.481,89",45
802,823845783,0,53,M,2,na,casado,$120K +,blue,49,6,3,2,"3.386,28","1.318,15",37
803,711748983,0,30,M,1,ensino medio,casado,$60K - $80K,blue,17,3,2,3,"7.906,45","1.946,95",45
804,718064283,0,46,M,3,sem educacao formal,divorciado,$60K - $80K,blue,34,4,0,3,"11.501,94","1.481,25",41
805,710492733,0,29,M,0,doutorado,solteiro,$40K - $60K,blue,19,4,2,1,"13.632,75","2.168,41",42
806,779016408,0,37,F,3,sem educacao formal,casado,menos que $40K,blue,27,6,3,1,"2.229,89","1.583,72",32
807,717787533,0,51,F,1,ensino medio,casado,menos que $40K,blue,40,4,1,1,"5.158,67","1.229,93",34
808,714851058,0,31,M,0,mestrado,casado,$40K - $60K,blue,21,3,0,3,"2.158,82","1.718,41",42
809,823535133,0,45,M,2,sem educacao formal,na,$80K - $120K,blue,41,6,2,2,"23.271,19","1.402,66",34
810,708455883,1,57,M,1,mestrado,solteiro,$80K - $120K,blue,36,2,2,3,"10.244,30","1.127,79",29
811,780095808,0,43,M,3,na,divorciado,$60K - $80K,blue,30,3,1,2,"2.588,51","1.053,15",31
812,709207458,0,44,M,3,mestrado,casado,$40K - $60K,blue,27,4,3,2,"10.747,12","1.340,14",25
813,763895958,1,53,M,2,ensino medio,casado,$120K +,blue,46,4,1,3,"7.474,19","732,88",21
814,715942683,0,32,F,3,mestrado,solteiro,menos que $40K,blue,36,3,3,1,"3.555,73","2.346,74",71
815,721301733,0,53,M,1,mestrado,casado,$80K - $120K,blue,38,6,2,3,"22.140,58","1.580,67",45
816,711927108,1,54,M,3,ensino medio,casado,$80K - $120K,blue,36,2,4,3,"9.457,17","1.196,40",28
817,718083483,0,42,M,3,sem educacao formal,na,menos que $40K,blue,35,4,0,5,"6.218,78","2.086,24",50
818,717548358,0,38,F,1,graduacao,casado,menos que $40K,blue,25,3,1,3,"2.580,44","1.665,22",57
819,816829608,0,44,M,2,na,casado,$80K - $120K,blue,39,6,2,2,"1.438,63","1.495,93",39
820,713936583,0,54,M,2,mestrado,casado,$60K - $80K,blue,43,6,1,3,"6.224,09","2.187,25",58
821,709682658,0,37,F,4,ensino medio,solteiro,$40K - $60K,blue,36,5,1,3,"3.093,73","1.371,10",23
822,793889508,0,48,F,2,mestrado,casado,$40K - $60K,blue,42,4,3,3,"4.076,28","1.235,88",37
823,714648933,0,55,F,3,mestrado,casado,na,blue,36,3,0,2,"4.861,41","1.556,45",40
824,711556533,0,43,F,1,mestrado,na,na,blue,36,6,3,3,"9.851,07","1.212,52",24
825,717420333,0,37,M,1,ensino medio,solteiro,$60K - $80K,blue,26,4,2,3,"7.349,01","2.701,68",60
826,768921933,0,34,M,2,ensino medio,casado,$60K - $80K,blue,28,3,3,3,"2.853,51","1.750,24",47
827,714311583,0,46,F,4,mestrado,solteiro,na,blue,36,4,2,3,"17.023,13","1.610,74",43
828,717707133,0,32,M,1,na,solteiro,$40K - $60K,blue,24,6,3,2,"10.060,51","2.184,59",63
829,716043258,0,53,M,3,na,casado,$40K - $60K,blue,41,6,2,1,"1.595,87","1.745,05",41
830,716343408,0,46,M,3,mestrado,divorciado,$80K - $120K,blue,38,3,1,2,"8.475,61","1.381,79",40
831,718909158,0,38,M,1,graduacao,casado,menos que $40K,blue,25,6,3,3,"5.559,91","1.793,18",37
832,719471433,0,31,F,0,mestrado,casado,menos que $40K,blue,22,3,2,3,"2.917,48","1.831,82",36
833,712763808,0,38,M,2,na,solteiro,$60K - $80K,blue,36,3,3,3,"6.692,05","1.468,89",36
834,711147483,1,46,F,3,mestrado,solteiro,menos que $40K,blue,28,2,3,2,"8.551,53","1.097,06",32
835,719788833,0,47,M,3,ensino medio,casado,$60K - $80K,blue,36,6,3,2,"10.569,72","1.682,84",44
836,715168983,0,47,F,3,mestrado,casado,menos que $40K,blue,36,5,2,2,"7.051,61","1.451,08",37
837,714306258,0,56,M,1,graduacao,casado,$60K - $80K,blue,46,3,1,2,"10.117,27","1.509,52",44
838,713828208,0,47,M,2,sem educacao formal,na,$60K - $80K,blue,36,6,1,2,"8.311,16","1.895,56",57
839,710574558,0,47,M,4,mestrado,solteiro,$80K - $120K,blue,41,5,2,3,"26.442,12","1.403,76",40
840,710947683,0,64,F,0,mestrado,casado,menos que $40K,blue,51,6,1,3,"4.920,33","1.420,36",31
841,711113958,0,37,F,3,na,casado,menos que $40K,blue,25,6,1,2,"1.438,25","1.717,44",31
842,718923858,0,42,M,1,graduacao,casado,$60K - $80K,silver,29,5,2,2,"26.750,60","1.131,46",29
843,752666508,0,41,M,4,graduacao,casado,$80K - $120K,silver,34,4,3,3,"34.516,07","1.005,00",22
844,712672083,0,65,F,0,ensino medio,casado,menos que $40K,blue,36,3,2,3,"1.439,00","948,98",24
845,719863758,0,49,F,3,doutorado,casado,$40K - $60K,blue,41,6,2,2,"1.869,49","1.549,68",34
846,720990183,1,54,M,5,ensino medio,casado,$60K - $80K,blue,36,5,3,2,"14.539,96","965,70",26
847,720718908,0,46,M,3,sem educacao formal,solteiro,$120K +,blue,36,5,3,1,"26.977,08","1.958,80",41
848,721250358,0,50,M,2,na,casado,$40K - $60K,blue,36,3,3,1,"5.426,01","1.266,35",22
849,779773533,0,50,F,3,na,casado,menos que $40K,blue,34,6,3,1,"7.623,63","1.367,62",29
850,708249708,0,48,F,1,doutorado,casado,menos que $40K,blue,39,3,3,3,"4.844,43","1.489,38",48
851,713967783,0,62,F,0,na,casado,na,blue,52,6,1,1,"2.683,76","1.582,21",33
852,779506158,0,39,F,1,graduacao,casado,menos que $40K,blue,22,3,2,1,"3.214,56","2.516,60",42
853,759823158,0,46,M,1,na,casado,$60K - $80K,blue,39,4,3,3,"5.374,59","1.557,23",49
854,716608608,1,41,M,2,sem educacao formal,casado,$80K - $120K,blue,33,5,3,3,"8.004,11","1.084,70",32
855,789528183,0,39,F,2,mestrado,casado,na,blue,31,4,3,2,"1.438,10","2.583,30",47
856,708895158,0,46,M,2,na,casado,$80K - $120K,blue,34,3,3,3,"2.925,15","1.371,25",30
857,824805858,0,39,F,2,sem educacao formal,solteiro,menos que $40K,blue,35,5,3,3,"9.235,41","1.537,79",49
858,720840108,0,44,M,0,sem educacao formal,casado,menos que $40K,blue,24,5,0,3,"8.837,34","3.753,43",60
859,787595658,0,57,F,3,na,solteiro,menos que $40K,blue,29,6,1,1,"8.801,22","1.104,49",31
860,720244983,0,40,M,3,na,solteiro,$40K - $60K,blue,28,4,1,1,"3.563,48","1.483,00",42
861,713220258,0,65,F,0,ensino medio,casado,na,blue,36,4,2,3,"8.138,91","1.299,34",29
862,813469458,0,26,F,1,mestrado,solteiro,$40K - $60K,blue,20,6,3,3,"1.438,99","2.167,86",48
863,788939358,0,47,M,2,ensino medio,na,$60K - $80K,blue,33,4,2,2,"2.458,05","1.563,61",40
864,718870158,0,47,M,4,ensino medio,casado,$60K - $80K,blue,34,5,3,2,"4.592,15","1.772,35",52
865,788673708,1,57,F,2,ensino medio,casado,$40K - $60K,blue,45,2,3,1,"1.438,45","1.254,68",35
866,711809283,0,31,M,1,na,casado,menos que $40K,blue,36,3,3,3,"1.868,58","2.229,34",35
867,816513108,0,54,M,4,mestrado,casado,$60K - $80K,blue,49,3,2,1,"5.269,88","2.195,67",63
868,718594608,0,43,F,2,doutorado,casado,na,blue,36,3,3,3,"20.156,26","1.362,86",28
869,823606983,0,39,M,2,graduacao,casado,$60K - $80K,blue,35,4,2,3,"7.410,79","2.398,51",37
870,717028158,0,53,M,3,mestrado,casado,$120K +,blue,44,3,3,2,"12.163,94","2.649,58",56
871,788485908,0,44,M,3,na,casado,$60K - $80K,blue,37,3,3,2,"6.224,95","1.463,20",34
872,714472608,0,59,M,0,graduacao,casado,menos que $40K,blue,49,3,3,3,"4.250,61","1.174,71",27
873,710793783,0,53,F,3,mestrado,casado,na,blue,40,6,1,3,"12.059,09","1.836,40",36
874,794340033,0,34,F,3,sem educacao formal,casado,$40K - $60K,blue,28,5,3,1,"2.799,14","1.817,97",39
875,716462658,0,47,M,4,doutorado,solteiro,$80K - $120K,blue,36,3,1,1,"18.037,18","1.387,01",36
876,718050033,0,54,M,2,graduacao,casado,$120K +,blue,43,3,3,2,"5.657,31","2.028,24",55
877,714023808,0,42,F,2,mestrado,casado,na,blue,33,6,1,1,"13.770,26","1.582,35",36
878,716341833,0,53,F,3,graduacao,casado,menos que $40K,blue,44,6,3,2,"4.646,76","1.774,90",37
879,719648358,0,50,M,2,mestrado,solteiro,$80K - $120K,blue,35,3,1,3,"2.514,72","1.636,87",36
880,816600933,1,56,M,0,graduacao,casado,$80K - $120K,blue,51,3,3,2,"14.501,66","1.031,48",25
881,714208533,1,43,M,3,ensino medio,casado,$60K - $80K,blue,36,1,3,3,"8.663,40","916,04",33
882,713095533,0,44,F,4,ensino medio,divorciado,menos que $40K,blue,36,5,3,3,"2.333,45","1.198,05",31
883,809967783,0,34,F,4,mestrado,divorciado,$40K - $60K,blue,26,5,3,5,"3.038,87","2.189,21",54
884,715848408,0,61,M,1,mestrado,na,$80K - $120K,blue,52,6,1,6,"8.851,38","1.257,20",36
885,714414483,0,54,F,0,na,casado,menos que $40K,blue,44,6,1,3,"2.945,25","1.503,94",35
886,708655983,0,49,F,3,ensino medio,divorciado,na,blue,40,3,2,3,"5.267,79","1.354,00",24
887,720426708,1,56,M,3,ensino medio,solteiro,$60K - $80K,blue,45,2,3,1,"8.512,67","811,43",27
888,713743158,0,47,M,1,mestrado,casado,$60K - $80K,blue,36,4,2,3,"19.063,97","1.270,28",21
889,721279083,0,53,M,4,mestrado,solteiro,$80K - $120K,blue,33,5,3,3,"5.376,97","1.840,32",53
890,779149683,0,30,F,0,mestrado,divorciado,na,blue,13,5,2,1,"7.772,67","2.585,53",75
891,714970458,0,39,F,2,ensino medio,casado,$40K - $60K,blue,29,6,1,1,"9.173,19","1.807,11",33
892,719070108,0,44,M,2,mestrado,casado,$80K - $120K,silver,35,4,3,1,"34.516,66","1.729,62",52
893,715490733,0,54,F,3,sem educacao formal,solteiro,na,blue,36,5,2,1,"11.975,13","1.211,86",35
894,714989583,0,46,M,2,mestrado,casado,$60K - $80K,blue,36,3,3,2,"15.405,71","1.763,53",44
895,820355433,0,43,M,3,na,solteiro,$40K - $60K,blue,38,6,1,1,"2.615,57","1.395,72",34
896,715901508,0,35,M,1,ensino medio,casado,$80K - $120K,blue,25,6,2,1,"23.991,00","1.843,40",43
897,710370483,0,39,F,4,graduacao,casado,menos que $40K,blue,31,4,3,3,"1.888,79","1.517,56",33
898,778573233,0,61,F,1,mestrado,casado,menos que $40K,blue,54,3,2,2,"3.102,28","1.977,78",50
899,708833133,0,40,F,3,mestrado,divorciado,menos que $40K,blue,29,5,2,2,"3.170,01","2.027,11",49
900,719885883,0,53,M,3,graduacao,solteiro,$120K +,blue,36,6,0,2,"34.516,26","1.497,88",43
901,712523283,0,55,M,2,na,casado,$120K +,blue,41,4,2,3,"14.938,44","1.134,55",31
902,711309033,0,41,M,2,na,solteiro,$60K - $80K,blue,24,6,2,2,"17.298,83","3.663,00",65
903,708134283,0,35,M,2,sem educacao formal,casado,menos que $40K,blue,36,4,3,3,"3.131,14","1.483,28",31
904,720147633,0,61,M,1,na,solteiro,$40K - $60K,blue,47,3,2,2,"11.915,75","1.956,16",63
905,708983658,1,51,M,2,sem educacao formal,solteiro,$120K +,blue,39,3,1,3,"16.868,99","940,96",25
906,766285608,0,42,M,3,ensino medio,solteiro,$40K - $60K,blue,35,4,3,3,"3.266,96","2.183,10",56
907,779715108,0,46,M,2,na,divorciado,$80K - $120K,blue,30,3,3,3,"2.770,98","2.920,70",74
908,798035358,0,46,F,4,ensino medio,solteiro,menos que $40K,blue,40,3,2,2,"3.556,34","1.221,11",41
909,719391783,0,46,M,4,sem educacao formal,casado,$40K - $60K,blue,35,3,2,2,"9.149,82","1.790,31",60
910,809342208,0,26,M,0,mestrado,solteiro,na,blue,19,4,2,1,"1.438,74","2.005,09",47
911,780713058,0,46,M,3,ensino medio,casado,$60K - $80K,blue,35,4,3,3,"14.701,89","3.490,95",69
912,779338683,0,62,M,1,mestrado,casado,$60K - $80K,blue,44,5,2,2,"14.825,79","1.904,45",49
913,783387783,0,55,M,2,sem educacao formal,divorciado,$60K - $80K,blue,49,4,3,5,"10.127,78","1.647,44",53
914,787800108,0,55,M,2,graduacao,casado,$80K - $120K,blue,45,5,2,1,"2.929,02","1.903,87",39
915,721397808,0,32,M,0,ensino medio,casado,$40K - $60K,blue,24,5,0,2,"3.735,30","1.564,55",41
916,778698408,0,37,F,4,sem educacao formal,casado,menos que $40K,blue,18,5,2,1,"2.930,44","1.686,22",34
917,709545333,0,33,F,4,ensino medio,solteiro,na,blue,29,6,3,2,"12.716,73","2.412,04",64
918,716032233,0,42,M,2,graduacao,casado,$80K - $120K,blue,32,5,2,2,"22.120,49","3.981,61",65
919,717835908,0,33,M,2,doutorado,casado,$80K - $120K,blue,22,3,3,3,"1.438,33","2.730,75",48
920,719466558,0,60,F,0,ensino medio,solteiro,na,blue,36,3,2,2,"4.546,10","1.361,12",34
921,778663458,1,65,M,1,ensino medio,casado,menos que $40K,blue,47,3,1,2,"1.759,11","821,30",18
922,716024808,1,57,M,1,mestrado,casado,$80K - $120K,blue,36,3,3,3,"4.829,90","938,83",21
923,713008308,0,59,F,0,na,casado,menos que $40K,blue,47,5,2,3,"7.692,70","1.861,32",42
924,794831733,0,45,F,5,mestrado,casado,menos que $40K,blue,39,4,2,3,"2.156,16","1.345,67",28
925,713854608,0,62,M,1,sem educacao formal,casado,$60K - $80K,blue,36,6,3,3,"9.521,09","2.444,31",63
926,715993608,0,51,M,2,graduacao,solteiro,$120K +,blue,41,6,2,3,"26.714,33","1.686,91",50
927,789368658,0,57,M,2,mestrado,casado,$80K - $120K,blue,47,6,3,2,"2.092,35","1.468,14",30
928,802817358,0,38,F,3,ensino medio,casado,na,blue,32,4,1,2,"11.594,50","2.320,54",51
929,708098133,0,32,F,0,mestrado,casado,menos que $40K,blue,19,6,0,1,"2.834,54","1.598,37",39
930,801499908,0,43,F,4,mestrado,casado,menos que $40K,blue,37,4,2,3,"4.724,84","1.232,75",31
931,824770683,0,51,F,0,na,divorciado,menos que $40K,blue,47,6,3,4,"3.049,95","4.027,98",76
932,718310733,0,50,M,2,na,divorciado,$80K - $120K,blue,36,4,1,3,"20.614,33","1.922,13",48
933,708162558,0,64,F,0,sem educacao formal,casado,na,blue,54,6,2,1,"3.250,92","1.355,42",36
934,721129383,0,53,F,1,doutorado,casado,menos que $40K,blue,36,3,2,1,"3.128,06","2.361,67",42
935,721249158,1,42,M,2,sem educacao formal,solteiro,$60K - $80K,blue,30,2,3,2,"6.414,81","708,53",14
936,721049658,0,53,M,3,mestrado,solteiro,$80K - $120K,blue,34,6,0,3,"2.506,36","1.687,40",62
937,806392908,0,52,F,4,ensino medio,solteiro,na,blue,47,6,3,2,"7.469,69","1.212,16",33
938,714886533,0,60,F,2,ensino medio,casado,menos que $40K,blue,36,4,2,3,"3.460,61","1.752,94",34
939,772375533,0,30,M,1,mestrado,casado,$80K - $120K,blue,19,5,2,3,"9.959,79","1.560,46",39
940,826775058,0,43,F,3,sem educacao formal,casado,menos que $40K,blue,39,4,2,1,"4.175,19","1.520,58",36
941,711878733,0,60,M,1,sem educacao formal,casado,$60K - $80K,blue,48,3,3,1,"10.264,08","1.685,63",45
942,714550383,0,46,M,2,ensino medio,solteiro,$40K - $60K,blue,36,4,3,3,"4.129,73","1.678,66",40
943,712636308,0,65,F,2,ensino medio,casado,$40K - $60K,blue,45,6,2,2,"2.658,53","1.627,00",26
944,772139433,0,44,F,2,graduacao,solteiro,$40K - $60K,blue,33,4,3,2,"4.589,75","1.637,10",61
945,709058808,0,56,F,2,graduacao,casado,menos que $40K,blue,36,6,2,1,"2.781,68","1.707,34",42
946,813240408,0,45,F,4,ensino medio,casado,na,blue,39,4,2,3,"24.880,69","1.208,66",25
947,767753958,0,37,M,3,mestrado,na,$40K - $60K,blue,31,6,2,1,"8.504,03","1.881,96",51
948,710111733,0,48,M,2,ensino medio,casado,$80K - $120K,blue,39,5,3,1,"8.091,55","1.360,42",28
949,761544333,0,37,F,4,graduacao,casado,$40K - $60K,blue,30,4,3,4,"3.417,74","1.641,08",32
950,788814783,0,39,M,1,sem educacao formal,solteiro,$60K - $80K,blue,22,4,3,3,"9.204,30","1.820,62",58
951,715034358,0,41,M,2,mestrado,casado,$120K +,blue,32,5,3,2,"14.302,36","1.505,02",35
952,709624533,0,55,F,2,ensino medio,casado,menos que $40K,blue,45,5,0,2,"3.187,89","1.627,21",38
953,709942383,0,34,M,1,mestrado,casado,$80K - $120K,blue,36,5,2,3,"6.313,83","1.703,62",34
954,803957508,0,52,M,2,na,solteiro,$80K - $120K,blue,47,6,3,1,"15.904,98","1.433,95",33
955,713378133,0,54,F,0,doutorado,solteiro,menos que $40K,silver,39,6,3,2,"11.696,23","2.445,51",60
956,709217358,0,40,M,3,doutorado,casado,$80K - $120K,blue,36,5,2,3,"20.371,82","1.665,91",45
957,720998358,0,52,M,0,ensino medio,casado,$120K +,silver,41,3,1,3,"34.516,03","1.489,99",38
958,721051908,0,45,M,3,mestrado,solteiro,$60K - $80K,blue,33,3,3,1,"7.552,92","1.393,10",32
959,715232058,0,61,M,0,doutorado,casado,$40K - $60K,blue,53,5,2,1,"5.561,22","1.820,36",42
960,806250783,0,57,F,2,ensino medio,casado,menos que $40K,blue,52,6,2,3,"1.441,23","2.742,89",58
961,817245183,0,51,M,2,na,na,$120K +,blue,33,6,2,2,"19.715,41","1.979,06",40
962,713670333,0,60,M,1,na,solteiro,menos que $40K,blue,52,5,2,3,"2.486,90","1.378,64",27
963,826477083,0,48,F,2,graduacao,casado,menos que $40K,blue,44,5,3,1,"4.570,01","1.520,89",34
964,788728608,0,34,M,0,ensino medio,casado,$40K - $60K,blue,13,3,2,3,"3.870,37","1.588,53",36
965,717190533,0,49,M,4,ensino medio,casado,$60K - $80K,blue,36,6,2,3,"12.938,62","1.282,69",32
966,716580033,0,53,M,3,ensino medio,casado,$120K +,blue,36,3,3,1,"21.178,69","1.872,73",59
967,711644508,0,34,M,2,sem educacao formal,solteiro,$80K - $120K,blue,36,3,0,2,"12.182,31","2.295,89",63
968,714334383,0,54,M,2,mestrado,casado,$60K - $80K,blue,42,6,0,2,"3.583,04","1.065,33",28
969,720611058,0,40,M,3,mestrado,solteiro,$120K +,blue,27,4,3,2,"17.018,69","1.550,50",47
970,712420833,0,49,F,5,graduacao,solteiro,na,blue,41,6,2,3,"16.031,95","1.527,81",57
971,713845083,1,41,F,4,ensino medio,solteiro,menos que $40K,blue,36,6,3,2,"4.203,33","1.489,35",43
972,713756508,0,46,M,3,mestrado,divorciado,menos que $40K,blue,36,5,3,1,"4.213,92","1.264,19",30
973,735565158,0,46,M,4,mestrado,casado,$60K - $80K,blue,33,6,2,2,"21.548,15","1.582,77",38
974,714131058,0,30,M,0,mestrado,na,$60K - $80K,blue,36,3,3,5,"18.513,33","1.567,61",33
975,717180633,0,59,M,1,doutorado,casado,$40K - $60K,blue,36,4,2,2,"2.483,88","1.704,69",35
976,717295683,0,50,M,0,doutorado,solteiro,$80K - $120K,blue,38,5,2,2,"3.460,01","1.546,08",35
977,713128833,0,49,M,2,na,na,$60K - $80K,blue,36,5,2,3,"6.511,35","1.478,31",38
978,813499458,1,45,M,5,ensino medio,na,$60K - $80K,blue,40,3,1,3,"1.438,72","2.132,35",31
979,710070183,0,53,F,1,ensino medio,solteiro,menos que $40K,blue,36,3,2,2,"2.615,89","1.419,79",38
980,789605658,0,42,F,1,doutorado,casado,$40K - $60K,blue,35,4,2,3,"2.985,41","1.065,61",27
981,710045058,0,46,M,5,ensino medio,casado,$40K - $60K,silver,28,5,3,1,"18.797,70","1.364,11",40
982,710164683,0,33,M,1,mestrado,casado,$60K - $80K,blue,22,3,3,1,"2.859,85","2.247,96",36
983,710802258,0,46,F,2,mestrado,casado,menos que $40K,blue,38,4,0,3,"2.888,61","1.111,69",26
984,721036233,0,61,M,0,ensino medio,casado,$60K - $80K,blue,36,4,3,3,"9.172,06","1.836,23",42
985,710036508,0,42,M,5,sem educacao formal,casado,$40K - $60K,blue,34,5,2,3,"14.281,04","1.164,76",35
986,717776808,0,47,F,4,mestrado,solteiro,menos que $40K,blue,39,3,3,2,"7.353,89","2.005,44",54
987,714906033,0,47,F,2,mestrado,solteiro,menos que $40K,blue,36,6,2,2,"5.145,02","1.588,68",35
988,714273708,0,53,F,4,mestrado,casado,$40K - $60K,blue,36,3,3,2,"4.753,75","2.242,83",49
989,721117533,0,46,F,3,mestrado,solteiro,menos que $40K,blue,26,3,3,3,"2.171,16","1.415,72",45
990,715374558,0,26,M,0,graduacao,divorciado,menos que $40K,blue,36,5,3,2,"4.150,86","2.483,72",74
991,824807658,0,45,M,3,mestrado,casado,$60K - $80K,blue,41,6,3,3,"9.106,01","1.239,33",33
992,714940608,0,36,M,2,ensino medio,divorciado,$40K - $60K,blue,36,3,2,3,"2.686,28","2.057,77",53
993,824782008,0,42,M,3,ensino medio,na,$60K - $80K,blue,38,5,2,1,"10.239,64","1.228,67",26
994,717561108,0,52,M,1,mestrado,casado,$80K - $120K,blue,36,4,2,3,"34.516,68","1.629,92",32
995,717127083,0,37,M,3,mestrado,casado,$120K +,blue,25,3,0,3,"15.017,19","2.076,31",58
996,772460508,0,53,M,1,sem educacao formal,casado,$40K - $60K,blue,43,3,2,1,"4.426,97","1.231,44",34
997,720484908,0,65,F,1,doutorado,casado,$40K - $60K,blue,52,5,3,3,"2.155,02","1.655,51",27
998,771237933,0,47,M,1,sem educacao formal,na,$80K - $120K,blue,34,4,3,1,"20.620,24","1.477,08",23
999,794664183,0,38,M,0,sem educacao formal,casado,$60K - $80K,blue,19,3,3,1,"3.238,92","1.501,52",45
1000,797488158,0,52,M,2,ensino medio,casado,$60K - $80K,blue,46,5,0,3,"14.316,99","1.313,41",36
1001,708543258,0,36,M,3,ensino medio,casado,$80K - $120K,blue,36,5,2,3,"2.607,91","2.045,69",39
1002,778706508,0,43,M,4,graduacao,casado,$60K - $80K,blue,24,3,4,5,"6.231,15","1.448,35",30
1003,712240083,1,38,F,3,na,solteiro,menos que $40K,blue,30,6,2,2,"3.730,45","858,77",22
1004,713650683,0,65,F,0,mestrado,casado,menos que $40K,blue,56,4,4,1,"3.094,49","1.591,54",37
1005,772532208,1,51,F,2,doutorado,casado,menos que $40K,blue,41,2,3,2,"6.630,97","842,92",24
1006,778929783,1,40,M,3,mestrado,divorciado,$80K - $120K,blue,22,2,3,2,"1.925,59","781,27",28
1007,714244383,0,39,M,3,graduacao,na,$80K - $120K,blue,36,4,3,2,"33.406,41","1.529,09",30
1008,718797558,0,39,F,1,mestrado,casado,na,blue,30,3,3,2,"2.917,69","2.422,25",46
1009,712821333,0,60,M,0,sem educacao formal,casado,$60K - $80K,blue,47,3,3,3,"9.452,12","1.825,72",50
1010,721120008,0,43,F,2,sem educacao formal,solteiro,$40K - $60K,blue,29,6,2,3,"2.162,65","1.555,50",29
1011,709633533,0,31,M,2,sem educacao formal,casado,menos que $40K,blue,18,3,4,2,"1.438,19","2.789,99",50
1012,710789058,0,55,M,1,mestrado,solteiro,$120K +,blue,42,4,3,2,"34.516,40","1.308,70",41
1013,716174433,0,65,F,1,graduacao,casado,menos que $40K,blue,54,3,3,3,"2.888,72","2.489,03",54
1014,789886533,0,54,F,1,ensino medio,casado,menos que $40K,blue,44,3,3,3,"3.947,85","1.110,29",21
1015,715210308,0,40,F,1,ensino medio,casado,na,blue,31,3,4,3,"15.970,56","1.260,93",32
1016,721038408,0,38,F,2,ensino medio,casado,menos que $40K,blue,27,4,2,1,"1.830,50","1.741,53",43
1017,713325108,0,36,M,2,doutorado,casado,$60K - $80K,blue,29,5,3,3,"7.712,29","1.845,07",40
1018,720352533,0,43,M,3,ensino medio,na,$60K - $80K,blue,36,5,3,3,"20.811,81","1.483,61",38
1019,708431433,0,41,M,3,mestrado,casado,$120K +,blue,31,3,2,3,"11.789,17","1.463,07",32
1020,716996583,0,50,M,3,ensino medio,divorciado,$120K +,blue,37,3,2,1,"3.073,67","1.734,39",35
1021,718699683,0,48,M,3,graduacao,casado,$80K - $120K,silver,36,6,2,2,"34.516,79","1.733,06",54
1022,771359958,0,39,M,4,na,solteiro,$120K +,silver,26,6,2,2,"34.516,26","1.689,59",42
1023,716604633,0,55,F,2,doutorado,casado,$40K - $60K,blue,46,6,2,2,"6.725,61","1.865,72",53
1024,813952233,0,44,M,3,mestrado,na,menos que $40K,blue,39,5,4,2,"2.978,25","1.413,45",46
1025,713053383,1,42,M,3,mestrado,casado,$80K - $120K,blue,36,1,3,1,"34.516,50","853,49",12
1026,709979583,0,54,M,3,mestrado,casado,$120K +,blue,46,3,3,1,"34.516,45","1.999,52",54
1027,709380333,0,57,M,1,sem educacao formal,casado,$120K +,blue,36,6,3,2,"24.545,71","1.672,00",45
1028,778574283,0,53,F,1,sem educacao formal,casado,$40K - $60K,blue,46,5,3,2,"1.438,44","2.118,79",64
1029,789875883,0,41,F,4,sem educacao formal,solteiro,menos que $40K,blue,31,5,2,1,"2.490,72","1.391,07",45
1030,714661233,0,39,M,1,mestrado,solteiro,$120K +,blue,24,6,4,2,"10.074,17","1.729,69",52
1031,813915933,0,45,M,2,mestrado,divorciado,$40K - $60K,blue,40,3,2,3,"2.259,26","1.393,87",35
1032,708358683,0,46,M,2,mestrado,casado,$80K - $120K,silver,35,6,2,3,"34.516,49","1.665,48",40
1033,824761458,0,54,M,2,ensino medio,casado,$80K - $120K,blue,50,4,3,2,"9.519,90","2.489,56",62
1034,715362183,0,40,F,4,mestrado,casado,na,blue,36,3,2,1,"3.706,88","1.688,10",38
1035,721194858,0,48,M,4,mestrado,na,$80K - $120K,blue,40,6,2,2,"4.438,38","1.725,34",60
1036,803595858,1,56,F,3,ensino medio,casado,$40K - $60K,blue,51,5,1,2,"1.438,91","594,41",14
1037,716198358,0,33,F,4,doutorado,casado,$40K - $60K,blue,36,4,3,2,"2.372,39","1.852,70",55
1038,714173808,0,44,F,4,mestrado,solteiro,menos que $40K,blue,34,5,2,1,"4.214,37","1.389,39",34
1039,709465758,0,62,F,1,doutorado,casado,menos que $40K,blue,53,3,3,1,"1.438,24","902,75",31
